Date,Customer_ID,Location,Customer_Type,Product,Quantity_Sold_kg,Price_per_kg_KES,Sugarcane_Input_kg,Labor_Cost_KES,Transport_Cost_KES,Sugarcane_Cost_KES,Revenue_KES,Jaggery_Output_kg,Beginning_Inventory_kg,Ending_Inventory_kg
2025-05-26,ab7f3eca,Kisumu,Wholesale,Liquid Jaggery,53,94,123,894,103,1044,4982,69.65703028226353,105.3127602311962,52.312760231196194
2025-05-26,81228628,Kisumu,Wholesale,Jaggery Paste,92,123,162,460,256,816,11316,91.56605940067497,139.90788367363845,47.90788367363845
2025-05-26,2e328fd0,Homa Bay,Wholesale,Liquid Jaggery,47,83,184,970,262,1240,3901,74.87253361447115,104.39641424938424,57.396414249384236
2025-05-26,b3a69bb0,Siaya,Individual,Liquid Jaggery,55,133,161,952,302,1473,7315,69.90042368033981,98.12507863901344,43.12507863901344
2025-05-27,1ad3015e,Kisumu,Retail,Jaggery Blocks,68,98,193,753,317,874,6664,58.94568672410171,78.50187455080477,10.501874550804772
2025-05-27,29619f7f,Homa Bay,Retail,Jaggery Blocks,93,135,70,925,293,1057,12555,24.434459423306926,73.49453836914742,0.0
2025-05-27,6e92482e,Kisumu,Wholesale,Jaggery Blocks,14,131,182,627,227,1476,1834,106.81102919048384,119.63122741321413,105.63122741321413
2025-05-27,1be00e9d,Migori,Individual,Jaggery Paste,34,123,193,598,247,1106,4182,86.15741318591331,105.91112238455753,71.91112238455753
2025-05-27,cf4437f5,Siaya,Individual,Jaggery Blocks,51,97,54,676,303,1815,4947,25.288310749921713,59.344739630066165,8.344739630066165
2025-05-27,202d1794,Kisumu,Individual,Liquid Jaggery,48,104,153,622,161,1003,4992,61.09364631081567,96.04920403733449,48.04920403733449
2025-05-27,65ed494a,Kisumu,Wholesale,Jaggery Paste,92,82,199,745,307,810,7544,79.68865517939302,102.12185922049281,10.121859220492809
2025-05-27,e3538e96,Siaya,Retail,Liquid Jaggery,99,129,130,960,425,1027,12771,47.22616610815396,60.1994281625678,0.0
2025-05-27,8f6e176a,Migori,Wholesale,Liquid Jaggery,65,128,62,305,240,1948,8320,24.34455931093813,63.207620354339205,0.0
2025-05-27,bc03d9dd,Migori,Individual,Liquid Jaggery,39,91,82,850,224,1511,3549,34.82113755871949,66.17827517868353,27.178275178683535
2025-05-28,35b89ee2,Homa Bay,Wholesale,Liquid Jaggery,20,112,110,359,159,1999,2240,36.01130475092858,65.87329729500183,45.873297295001834
2025-05-28,ce43b87f,Kisii,Individual,Liquid Jaggery,81,85,186,700,475,1526,6885,84.37061146849118,97.7597588001039,16.759758800103896
2025-05-28,744030e5,Migori,Wholesale,Jaggery Paste,61,70,154,471,141,506,4270,71.66272973219671,88.47349521734048,27.473495217340485
2025-05-28,38b36a0c,Kisumu,Wholesale,Liquid Jaggery,82,141,55,638,127,1659,11562,20.49235048862918,36.52898979717037,0.0
2025-05-28,05828cfc,Migori,Wholesale,Jaggery Blocks,51,92,124,515,112,1874,4692,69.27027153239506,100.9990753070815,49.9990753070815
2025-05-28,2f0f8ff2,Kisumu,Wholesale,Jaggery Paste,37,75,129,812,427,1167,2775,67.34972841809454,99.85021318350721,62.85021318350721
2025-05-28,c7e7d4ec,Kisii,Individual,Liquid Jaggery,99,79,172,325,291,1161,7821,92.18252456966874,134.29315142815028,35.29315142815028
2025-05-29,372196f4,Kisumu,Wholesale,Jaggery Paste,32,119,133,482,132,1283,3808,65.38517467174385,93.69099931308546,61.690999313085456
2025-05-29,27b14a7b,Migori,Retail,Jaggery Paste,25,124,62,878,328,1839,3100,35.393505635371724,84.27048766346513,59.27048766346513
2025-05-29,de69d4da,Migori,Individual,Liquid Jaggery,48,71,167,935,458,1882,3408,67.94618699441885,106.51146673850496,58.511466738504964
2025-05-29,9f633b90,Kisii,Wholesale,Jaggery Blocks,95,147,92,710,474,554,13965,35.83017862936653,75.76125143954154,0.0
2025-05-29,f9e09ee8,Migori,Individual,Liquid Jaggery,50,127,86,420,380,1582,6350,42.86309815646169,86.15261581891082,36.15261581891082
2025-05-30,052313a7,Migori,Retail,Jaggery Paste,76,146,162,801,107,793,11096,50.57296488569534,71.31693134573878,0.0
2025-05-30,dfffa6fa,Migori,Wholesale,Jaggery Paste,38,80,84,827,224,1398,3040,34.054749962304335,46.57045486040381,8.570454860403807
2025-05-30,cb3bb1ca,Migori,Wholesale,Liquid Jaggery,21,138,122,932,343,912,2898,67.00323955024732,82.99676491776604,61.99676491776604
2025-05-30,71c43e06,Kisumu,Individual,Jaggery Blocks,23,131,134,626,387,1373,3013,61.71715993209823,98.96968734601359,75.96968734601359
2025-05-30,9fe1079c,Migori,Individual,Jaggery Paste,62,148,114,737,479,1028,9176,34.606905862784316,57.36990475561336,0.0
2025-05-31,4efb4dba,Migori,Retail,Liquid Jaggery,16,143,140,631,271,1579,2288,60.512163660334735,107.38373298467579,91.38373298467579
2025-05-31,a10dcbff,Kisumu,Individual,Liquid Jaggery,82,101,129,480,431,1948,8282,62.59580834424166,86.56222380687166,4.562223806871657
2025-05-31,a81478ff,Migori,Wholesale,Jaggery Blocks,11,97,186,869,212,914,1067,71.88171031683216,102.16746562244757,91.16746562244757
2025-05-31,6c44df69,Kisii,Individual,Liquid Jaggery,38,90,51,981,492,589,3420,24.501220885521327,63.57576352623358,25.57576352623358
2025-05-31,0da11a55,Kisumu,Wholesale,Jaggery Blocks,91,73,61,996,462,960,6643,24.487961789253692,70.20801628511357,0.0
2025-05-31,edc1487f,Homa Bay,Wholesale,Liquid Jaggery,81,98,186,415,369,1781,7938,82.36407933821143,117.67192099435195,36.67192099435195
2025-05-31,daa41727,Migori,Retail,Jaggery Blocks,28,111,94,943,449,880,3108,52.19195342738102,66.03223128762713,38.03223128762713
2025-05-31,b9f394ca,Kisumu,Individual,Jaggery Blocks,22,140,159,465,420,1142,3080,92.64093264233068,119.83041299952183,97.83041299952183
2025-05-31,ea73889b,Kisumu,Individual,Jaggery Blocks,29,98,145,632,482,555,2842,74.94803896094095,96.64965610020374,67.64965610020374
2025-05-31,d80f3f89,Siaya,Retail,Jaggery Paste,91,128,65,433,416,685,11648,32.92857851915561,60.98549866335442,0.0
2025-05-31,60e76c45,Siaya,Wholesale,Jaggery Paste,85,148,105,652,137,1696,12580,60.896589431552535,103.78757789046955,18.78757789046955
